UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_roll_mean,Air_temperature_K_roll_std,Air_temperature_K_roll_var,Process_temperature_K_roll_mean,Process_temperature_K_roll_std,Process_temperature_K_roll_var,Rotational_speed_rpm_roll_mean,Rotational_speed_rpm_roll_std,Rotational_speed_rpm_roll_var,Torque_Nm_roll_mean,Torque_Nm_roll_std,Torque_Nm_roll_var,Tool_wear_min_roll_mean,Tool_wear_min_roll_std,Tool_wear_min_roll_var,timestamp,ambient_temperature_C,factory_load_density,temp_gap,load_torque_interaction,heat_stress_index
9710,M24569,M,299.0,310.0,1486,34.6,91,0,0,0,0,0,0,298.92999999999995,0.0674948558091565,0.0045555555606988,310.0,0.1154700539029939,0.0133333333483603,1550.6,122.46287419276808,14997.155555553743,38.07000000000001,7.698780567221375,59.27122222222548,81.2,6.613118276057611,43.73333333312719,2024-03-08 10:10:00,30.32,68.65,6.53000000000003,2375.2900000000004,27.5912
9711,L56890,L,299.1,310.1,1336,61.3,94,0,0,0,0,0,0,298.94999999999993,0.0849836585892995,0.0072222222272226,310.03,0.0948683298841779,0.0090000000150132,1548.9,125.58879107803637,15772.544444442665,38.83,9.562664668153856,91.44455555555808,83.5,6.67083203204834,44.499999999802185,2024-03-08 10:20:00,30.36,90.64,6.590000000000032,5556.232,28.538400000000003
9712,H39125,H,299.1,310.1,1429,42.9,96,0,0,0,0,0,0,298.98,0.0788810638049923,0.0062222222270072,310.06000000000006,0.0516397780946794,0.0026666666816677,1543.3,129.92822805088494,16881.344444442766,38.88,9.584686860937332,91.8662222222247,85.7,6.81583124463669,46.45555555536573,2024-03-08 10:30:00,32.95,91.46,4.000000000000057,3923.6339999999996,31.632
9713,M24572,M,299.1,310.2,1456,48.4,101,0,0,0,0,0,0,299.0,0.0816496581211847,0.0066666666713063,310.08000000000004,0.0632455533219042,0.0040000000149938,1525.6,128.39799236920757,16486.044444443087,40.6,9.596642931544157,92.09555555555642,88.2,7.420691791638156,55.06666666648589,2024-03-08 10:40:00,30.0,76.03,7.050000000000011,3679.852,30.3
9714,L56893,L,299.1,310.2,1496,45.0,104,0,0,0,0,0,0,299.02,0.0788810638031446,0.0062222222267157,310.1,0.0666666667790667,0.0044444444594311,1533.0,123.81437719424392,15329.999999998508,40.74,9.655303666321926,93.22488888888962,90.8,7.983315935948042,63.73333333316196,2024-03-08 10:50:00,31.43,75.4,5.6200000000000045,3393.0000000000005,32.6872
9715,L56894,L,299.1,310.1,1894,20.1,106,0,0,0,0,0,0,299.04,0.0699205899090939,0.0048888888932356,310.1,0.0666666667790667,0.0044444444594311,1564.7,168.7556089602757,28478.45555555349,38.61,11.639153271990692,135.4698888888916,93.4,8.302610031379972,68.93333333317135,2024-03-08 11:00:00,33.41,66.13,3.5400000000000773,1329.213,35.41459999999999
9716,L56895,L,299.1,310.1,1373,55.6,108,0,0,0,0,0,0,299.06000000000006,0.0516397779900887,0.0026666666708656,310.11,0.0567646213517351,0.0032222222372058,1553.8,177.95992058138108,31669.733333331467,40.06,12.82646569489131,164.5182222222236,96.0,8.406346808603255,70.66666666651412,2024-03-08 11:10:00,32.63,93.89,4.32000000000005,5220.284000000001,35.2404
9717,H39130,H,299.0,310.0,1387,45.2,110,0,0,0,0,0,0,299.06000000000006,0.0516397779900887,0.0026666666708656,310.1,0.0666666667790667,0.0044444444594311,1522.0,176.34436008370682,31097.333333332048,41.57000000000001,12.405558789868714,153.8978888888889,98.6,8.302610031381109,68.9333333331902,2024-03-08 11:20:00,33.12,67.46,3.730000000000018,3049.192,36.431999999999995
9718,L56897,L,298.9,309.9,1500,44.2,115,0,0,0,0,0,0,299.05,0.0707106781488731,0.0050000000042735,310.08000000000004,0.0918936584288435,0.0084444444594369,1502.1,165.0154538217529,27230.09999999907,42.7,12.037256978047555,144.89555555555455,101.4,8.669230390030163,75.15555555542254,2024-03-08 11:30:00,31.13,66.68,5.6200000000000045,2947.2560000000003,35.799499999999995
9719,L56898,L,298.9,309.9,1517,36.6,117,0,0,0,0,0,0,299.04,0.0843274042969373,0.0071111111154591,310.06,0.1074967700470751,0.0115555555705537,1487.4,155.24904723271575,24102.266666666004,43.39,11.389610275256151,129.72322222222056,104.2,8.740709353357834,76.39999999987714,2024-03-08 11:40:00,33.62,83.13,3.1299999999999955,3042.558,39.33539999999999
9720,L56899,L,298.9,309.9,1309,56.2,119,0,0,0,0,0,0,299.03000000000003,0.0948683298283597,0.0090000000044224,310.05,0.1178511302613996,0.0138888889038893,1469.7,165.1975584968888,27290.233333332995,45.55,11.5839208484096,134.18722222221857,107.0,8.524474568356336,72.66666666655395,2024-03-08 11:50:00,31.81,68.5,4.939999999999998,3849.7000000000003,37.853899999999996
9721,M24580,M,298.9,309.9,1357,54.5,121,0,0,0,0,0,0,299.01000000000005,0.0994428926241587,0.0098888888934599,310.03000000000003,0.1251665557633956,0.0156666666816712,1471.8,163.43316676855903,26710.399999999627,44.870000000000005,10.724328520808154,115.0112222222192,109.7,8.219894565416503,67.56666666656376,2024-03-08 12:00:00,32.51,92.86,4.240000000000009,5060.87,39.33709999999999
9722,L56901,L,298.8,309.8,1490,40.6,124,0,0,0,0,0,0,298.98,0.1135292424606131,0.0128888888936806,310.0,0.1414213562903709,0.020000000015008,1477.9,162.79533845359865,26502.322222221734,44.64,10.795698731953774,116.54711111110832,112.5,7.792446485034688,60.72222222212947,2024-03-08 12:10:00,33.36,60.38,3.2900000000000205,2451.4280000000003,41.366400000000006
9723,H39136,H,298.8,309.8,1911,21.6,126,0,0,0,0,0,0,298.95,0.1178511302190167,0.0138888888938996,309.96,0.1349897115977142,0.018222222237234,1523.4,212.1096152674073,44990.48888888756,41.96,12.883253557320913,165.97822222222192,115.0,7.702813338855463,59.33333333324965,2024-03-08 12:20:00,33.15,60.2,3.500000000000057,1300.3200000000002,41.769
9724,L56903,L,298.8,309.8,1599,33.6,131,0,0,0,0,0,0,298.92,0.1135292424625341,0.0128888888941168,309.92,0.1135292425056453,0.0128888889039056,1533.7,213.129616274538,45424.23333333181,40.82000000000001,13.087126838572692,171.27288888888964,117.7,8.138386408450968,66.23333333325944,2024-03-08 12:30:00,33.04,77.67,3.6100000000000136,2609.712,43.282399999999996
9725,M24584,M,298.8,309.7,2098,19.0,133,0,0,0,0,0,0,298.89,0.0994428926285481,0.0098888888943329,309.88,0.113529242505677,0.0128888889039128,1554.1,256.7478010292034,65919.43333333143,40.71,13.283778746191862,176.45877777777864,120.4,8.30261003138587,68.93333333326926,2024-03-08 12:40:00,31.87,77.08,4.680000000000007,1464.52,42.387100000000004
9726,M24585,M,298.7,309.7,1629,27.9,136,0,0,0,0,0,0,298.85,0.0849836585936198,0.0072222222279569,309.84,0.0966091783857283,0.0093333333483654,1579.7,249.34004001674737,62170.455555553184,37.940000000000005,12.70950650322659,161.53155555555898,123.2,8.377217782636663,70.17777777772393,2024-03-08 12:50:00,32.55,65.72,4.0,1833.588,44.267999999999994
9727,L56906,L,298.8,309.8,1557,37.2,139,0,0,0,0,0,0,298.83,0.0674948558146111,0.0045555555614351,309.82,0.0788810638699675,0.0062222222372579,1596.7,240.3761173198683,57780.67777777509,37.14,12.450899119697864,155.02488888889306,126.1,8.319321553532347,69.21111111106786,2024-03-08 13:00:00,32.73,77.31,3.920000000000016,2875.9320000000002,45.494699999999995
9728,L56907,L,298.8,309.8,1461,39.4,141,0,0,0,0,0,0,298.82000000000005,0.0632455532504306,0.004000000005953,309.81,0.0737864788391603,0.0054444444594818,1592.8,242.4269878632365,58770.84444444183,36.66,12.239208398512822,149.79822222222683,128.7,8.525126261689266,72.677777777744,2024-03-08 13:10:00,30.66,74.41,5.990000000000009,2931.754,43.2306
9729,L56908,L,298.8,309.8,1563,33.7,143,0,0,0,0,0,0,298.81,0.0567646212728388,0.0032222222282488,309.8,0.0666666667794609,0.0044444444594836,1597.4,241.2625126288734,58207.5999999973,36.370000000000005,12.275092215087176,150.67788888889376,131.3,8.52512626168982,72.67777777775345,2024-03-08 13:20:00,32.03,91.16,4.620000000000061,3072.092,45.8029
9730,L56909,L,298.7,309.8,1695,29.0,145,0,0,0,0,0,0,298.79,0.05676462127413,0.0032222222283954,309.79,0.0567646213522415,0.0032222222372633,1636.0,219.9292815631549,48368.888888885456,33.65,10.237214247809945,104.80055555556292,133.9,8.319321553534055,69.21111111109627,2024-03-08 13:30:00,33.31,60.32,3.340000000000032,1749.28,48.29950000000001
9731,L56910,L,298.8,310.0,1528,36.7,147,0,0,0,0,0,0,298.78,0.0421637022096511,0.0017777777840241,309.8,0.0816496581848735,0.0066666666817066,1653.1,201.72007557227695,40690.98888888514,31.87,7.349232764189145,54.01122222223121,136.5,7.891627067834141,62.27777777777247,2024-03-08 13:40:00,30.81,94.17,6.0400000000000205,3456.039,45.290699999999994
9732,L56911,L,298.8,310.0,1389,49.6,149,0,0,0,0,0,0,298.78000000000003,0.0421637022096511,0.0017777777840241,309.82,0.1032795559716646,0.0106666666817042,1643.0,213.00652050529865,45371.777777774216,32.77,8.920270299841276,79.57122222223038,139.0,7.438637868140723,55.33333333333716,2024-03-08 13:50:00,34.46,81.85,2.390000000000043,4059.7599999999998,51.3454
9733,L56912,L,298.9,310.0,2231,17.4,151,0,0,0,0,0,0,298.79,0.05676462127413,0.0032222222283954,309.84000000000003,0.1173787791417769,0.013777777792814,1675.0,273.2573064998471,74669.55555555139,32.35,9.579173010002696,91.76055555556412,141.5,6.753599863119232,45.61111111112411,2024-03-08 14:00:00,33.83,65.31,3.0200000000000387,1136.394,51.0833
9734,M24593,M,298.9,310.1,1442,42.9,153,0,0,0,0,0,0,298.8,0.0666666667124175,0.0044444444505445,309.87,0.1418136492942248,0.0201111111261454,1659.3,282.4641766863672,79786.01111110725,33.279999999999994,10.148541219746638,102.9928888888966,143.7,6.53282310933021,42.67777777779884,2024-03-08 14:10:00,30.06,61.64,6.890000000000043,2644.3559999999998,45.99179999999999
9735,H39148,H,298.9,310.1,1458,44.3,156,0,0,0,0,0,0,298.81,0.0737864787781076,0.0054444444504721,309.91,0.1449137675137471,0.0210000000150283,1595.3,241.56390918806477,58353.1222222196,35.809999999999995,9.312172440175326,86.71655555556087,146.0,6.394442031085939,40.88888888891847,2024-03-08 14:20:00,33.96,78.83,2.990000000000066,3492.169,52.9776
9736,L56915,L,299.0,310.1,1444,47.7,161,0,0,0,0,0,0,298.84,0.0843274043056083,0.0071111111169215,309.95000000000005,0.1354006401327306,0.0183333333483532,1576.8,245.74413070870176,60390.1777777755,37.79,9.54549923029482,91.116555555559,148.5,6.91616464041829,47.83333333337226,2024-03-08 14:30:00,31.71,68.22,5.240000000000066,3254.094,51.0531
9737,M24596,M,298.9,310.0,1348,58.2,163,0,0,0,0,0,0,298.85,0.0849836585936373,0.0072222222279599,309.97,0.1251665557634426,0.0156666666816829,1555.9,256.2769552218379,65677.87777777591,39.89,11.509266797768818,132.4632222222237,150.9,7.400450436744679,54.766666666714514,2024-03-08 14:40:00,32.56,70.54,4.2900000000000205,4105.428000000001,53.07280000000001
9738,L56917,L,298.9,310.0,1791,27.6,166,0,0,0,0,0,0,298.86,0.0843274043047463,0.0071111111167761,309.99,0.1100504935296697,0.0121111111261238,1588.9,263.8343124850177,69608.54444444196,38.71,12.152041438010064,147.67211111111368,153.4,7.890923055430447,62.26666666672377,2024-03-08 14:50:00,31.18,68.58,5.670000000000016,1892.808,51.7588
9739,L56918,L,299.0,310.0,1509,38.0,168,0,0,0,0,0,0,298.88,0.0918936583773104,0.0084444444499658,310.01000000000005,0.0875595036627934,0.0076666666816747,1583.5,264.97347875672773,70210.94444444205,39.14,12.030535224077935,144.73377777777995,155.9,8.184674024599591,66.98888888895527,2024-03-08 15:00:00,32.04,82.76,4.810000000000002,3144.88,53.827200000000005
9740,L56919,L,298.9,310.0,1515,42.9,170,0,0,0,0,0,0,298.9,0.0666666667069919,0.0044444444498211,310.03000000000003,0.0483045893092673,0.0023333333483369,1565.5,262.6612732102744,68990.94444444239,40.53,11.521000149485516,132.7334444444453,158.4,8.302610031394284,68.93333333340898,2024-03-08 15:10:00,31.27,79.37,5.580000000000041,3404.973,53.159
9741,M24600,M,298.9,310.1,1655,31.5,172,0,0,0,0,0,0,298.91,0.0567646212664773,0.0032222222275266,310.04,0.0516397780946792,0.0026666666816677,1578.2,263.7148291452508,69545.51111110882,40.010000000000005,11.826378237745637,139.86322222222356,160.9,8.252272414316248,68.10000000008493,2024-03-08 15:20:00,29.44,62.73,7.510000000000048,1975.995,50.6368
9742,L56921,L,298.9,310.1,1495,42.9,175,0,0,0,0,0,0,298.92,0.0421637021976241,0.0017777777830099,310.05,0.0527046278117601,0.0027777777927761,1588.8,257.3177024613688,66212.39999999752,39.34,11.404989161668666,130.07377777777975,163.5,8.181958472428168,66.94444444453909,2024-03-08 15:30:00,28.91,78.43,8.04000000000002,3364.6470000000004,50.5925
9743,L56922,L,298.9,310.2,1623,37.2,177,0,0,0,0,0,0,298.92,0.0421637021976241,0.0017777777830099,310.07000000000005,0.0674948558821117,0.004555555570547,1528.0,128.1032569626671,16410.444444443117,41.32,8.52887904579364,72.74177777777784,166.1,7.894442489645895,62.32222222232648,2024-03-08 15:40:00,28.47,87.69,8.579999999999984,3262.068,50.39189999999999
9744,L56923,L,298.9,310.2,1562,42.5,179,0,0,0,0,0,0,298.92,0.0421637021976241,0.0017777777830099,310.08000000000004,0.0788810638696631,0.0062222222372098,1540.0,124.72814883220852,15557.111111109562,41.28,8.521580448093736,72.61733333333345,168.7,7.364328437369367,54.23333333344714,2024-03-08 15:50:00,30.94,62.84,6.110000000000014,2670.7000000000003,55.382600000000004
9745,L56924,L,298.8,310.1,1574,36.2,181,0,0,0,0,0,0,298.91,0.0567646212664773,0.0032222222275266,310.08,0.0788810638696631,0.0062222222372098,1551.6,121.60975838036832,14788.933333331566,40.470000000000006,8.587335636466891,73.74233333333422,171.2,6.795423296447456,46.17777777790081,2024-03-08 16:00:00,29.86,91.14,7.090000000000032,3299.2680000000005,54.0466
9746,L56925,L,298.8,310.0,1611,32.4,183,0,0,0,0,0,0,298.89,0.0567646212677529,0.0032222222276714,310.07,0.0823272603259022,0.0067777777927688,1568.3,116.55332589752942,13584.677777775703,38.940000000000005,8.51876360355983,72.56933333333566,173.4,6.6866367563403815,44.71111111124222,2024-03-08 16:10:00,29.98,80.24,6.8700000000000045,2599.776,54.8634
9747,L56926,L,298.8,310.0,1403,45.6,185,0,0,0,0,0,0,298.88,0.0632455532470248,0.0040000000055222,310.07,0.0823272603259022,0.0067777777927688,1573.8,105.80464178012252,11194.622222220043,37.67999999999999,5.875145388272263,34.51733333333684,175.6,6.501281924882648,42.26666666680583,2024-03-08 16:20:00,28.82,93.27,8.03000000000003,4253.112,53.317
9748,L56927,L,298.8,310.1,1481,47.4,187,0,0,0,0,0,0,298.87,0.0674948558125057,0.0045555555611509,310.08000000000004,0.0788810638696631,0.0062222222372098,1542.8,76.43268643423413,5841.955555553958,39.66,5.419348054271378,29.36933333333497,177.7,6.447221623832513,41.56666666681354,2024-03-08 16:30:00,27.26,65.18,9.690000000000055,3089.532,50.9762
9749,M24608,M,298.9,310.1,1441,41.2,189,0,0,0,0,0,0,298.86,0.0516397780043195,0.0026666666723354,310.09000000000003,0.0737864788387994,0.0054444444594285,1536.0,82.55368623574381,6815.111111109636,39.98,5.404894900818166,29.21288888889022,179.8,6.356099432840447,40.40000000015465,2024-03-08 16:40:00,27.98,94.77,8.970000000000027,3904.524,52.882200000000005
9750,H39163,H,298.8,310.1,1483,45.4,192,0,0,0,0,0,0,298.85,0.052704627723952,0.0027777777835203,310.1,0.0666666667790254,0.0044444444594256,1532.8,84.0645254815789,7066.844444443028,40.23,5.608931369798725,31.460111111112205,182.0,6.394442031096356,40.88888888905169,2024-03-08 16:50:00,30.73,82.55,6.220000000000027,3747.7699999999995,59.001599999999996
9751,L56930,L,298.7,310.0,1555,32.6,197,0,0,0,0,0,0,298.83000000000004,0.0674948558146954,0.0045555555614465,310.09000000000003,0.0737864788387994,0.0054444444594285,1522.8,73.15250432410126,5351.288888887652,40.34,5.426519244516884,29.447111111112097,184.5,6.916164640427922,47.83333333350548,2024-03-08 17:00:00,26.34,79.86,10.510000000000048,2603.436,51.889799999999994
9752,L56931,L,298.6,309.9,1615,28.8,199,0,0,0,0,0,0,298.8,0.0942809041906303,0.0088888888950028,310.07000000000005,0.0948683298840677,0.0090000000149923,1534.8,77.78146023027661,6049.955555554101,38.93,6.4270349133780265,41.30677777778009,186.9,7.40045043675368,54.76666666684774,2024-03-08 17:10:00,27.29,78.03,9.45999999999998,2247.264,54.3071
9753,L56932,L,298.6,309.8,1561,32.6,201,0,0,0,0,0,0,298.77,0.1059349905770569,0.0112222222285611,310.03,0.1159501809375453,0.0134444444594494,1528.6,72.24372329520547,5219.155555554214,38.470000000000006,6.722441686041239,45.19122222222497,189.3,7.717944458653264,59.56666666685663,2024-03-08 17:20:00,25.46,60.83,11.190000000000055,1983.058,51.1746
9754,L56933,L,298.5,309.8,1593,35.1,203,0,0,0,0,0,0,298.73,0.1251665557299931,0.0156666666733094,309.99,0.1197219000365126,0.0143333333483527,1531.7,74.46706953038402,5545.344444443048,37.73,6.636272380720562,44.04011111111456,191.7,7.888810641252092,62.23333333353224,2024-03-08 17:30:00,27.58,92.89,9.07000000000005,3260.4390000000003,55.9874
9755,M24614,M,298.5,309.7,1552,34.0,205,0,0,0,0,0,0,298.7,0.1414213562616058,0.020000000006872,309.95,0.143372087836478,0.0205555555705907,1529.5,73.39580672247624,5386.944444443087,37.510000000000005,6.728455328759697,45.27211111111476,194.1,7.922541679718357,62.76666666687457,2024-03-08 17:40:00,26.38,82.54,10.170000000000016,2806.36,54.07899999999999
9756,H39169,H,298.5,309.7,1561,35.3,208,0,0,0,0,0,0,298.67,0.1494434118334971,0.0223333333404362,309.92,0.1619327707330099,0.0262222222372695,1524.5,68.78509205407535,4731.38888888762,37.8,6.543699259593413,42.82000000000338,196.6,7.9749608149643745,63.60000000021724,2024-03-08 17:50:00,28.64,63.21,7.910000000000025,2231.3129999999996,59.5712
9757,L56936,L,298.6,309.8,1597,35.9,213,0,0,0,0,0,0,298.65,0.1433720878093531,0.0205555555628128,309.9,0.1632993162316437,0.0266666666817223,1543.9,57.0700349473108,3256.988888887276,36.83,5.951106339721293,35.415666666670965,199.4,8.355969256911491,69.82222222244998,2024-03-08 18:00:00,26.16,60.73,10.490000000000009,2180.207,55.7208
9758,M24617,M,298.6,309.9,1517,34.0,215,0,0,0,0,0,0,298.63,0.1337493510126378,0.0178888888963018,309.88,0.1475729575255632,0.0217777777928416,1547.5,53.69719628516196,2883.388888887211,35.489999999999995,4.679375551883085,21.896555555561125,202.2,8.430104783862712,71.06666666690496,2024-03-08 18:10:00,24.26,61.78,12.490000000000009,2100.52,52.159000000000006
9759,L56938,L,298.6,309.8,2271,16.2,218,1,1,0,0,0,0,298.6,0.0942809041987677,0.0088888888965372,309.85,0.1269295518237882,0.0161111111261877,1630.5,228.32007260762776,52130.05555555241,32.989999999999995,7.257708545632102,52.674333333341245,205.1,8.372574275588674,70.1000000002492,2024-03-08 18:20:00,24.81,81.33,11.840000000000032,1317.5459999999998,54.0858
9760,L56939,L,298.5,309.7,1613,36.7,0,0,0,0,0,0,0,298.57000000000005,0.06749485582943,0.0045555555634355,309.81,0.0994428926770575,0.0098888889039807,1643.5,222.61838298855972,49558.94444444107,32.120000000000005,6.020852652795566,36.2506666666754,185.9,65.6919579045526,4315.433333333511,2024-03-08 18:30:00,24.17,81.49,12.379999999999995,2990.683,0.0
9761,M24620,M,298.5,309.6,1509,47.3,2,0,0,0,0,0,0,298.55,0.052704627745694,0.0027777777858121,309.77,0.0948683298846625,0.0090000000151051,1638.9,225.1115525936148,50675.21111110781,33.59,7.708934210815007,59.427666666674,166.4,87.38954933705425,7636.93333333344,2024-03-08 18:40:00,22.87,77.49,13.580000000000041,3665.2769999999996,0.45740000000000003
9762,L56941,L,298.6,309.7,1703,26.1,5,0,0,0,0,0,0,298.55,0.052704627745694,0.0027777777858121,309.75,0.0849836586487913,0.0072222222373342,1647.7,225.79245632511703,50982.23333332988,33.32,7.939185516580038,63.03066666667424,147.0,99.97555256717088,9995.111111111146,2024-03-08 18:50:00,23.71,70.74,12.840000000000032,1846.314,1.1855000000000002
9763,L56942,L,298.6,309.7,1925,22.1,7,0,0,0,0,0,0,298.55,0.052704627745694,0.0027777777858121,309.74,0.084327404360776,0.0071111111262258,1684.1,239.2044453321522,57218.7666666626,32.27,8.702624125324224,75.73566666667521,127.6,106.91450374533416,11430.711111111072,2024-03-08 19:00:00,23.23,78.61,13.319999999999993,1737.2810000000002,1.6261
9764,M24623,M,298.6,309.6,1635,29.7,9,0,0,0,0,0,0,298.56000000000006,0.0516397780264802,0.0026666666746241,309.72,0.0918936584295344,0.0084444444595639,1688.3,237.7917155831882,56544.89999999586,31.73,8.675002401537173,75.25566666667572,108.2,109.28738872044303,11943.73333333322,2024-03-08 19:10:00,23.42,78.07,13.03000000000003,2318.6789999999996,2.1078
9765,L56944,L,298.5,309.5,1294,66.7,12,1,0,0,1,0,0,298.56000000000006,0.0516397780264802,0.0026666666746241,309.7,0.115470053903425,0.0133333333484598,1662.5,266.48796095382926,71015.83333332963,35.0,14.095389317078334,198.680000000006,88.9,107.31723481756649,11516.988888888704,2024-03-08 19:20:00,23.15,60.68,13.200000000000045,4047.356,2.7779999999999996
9766,L56945,L,298.6,309.6,1472,39.1,14,0,0,0,0,0,0,298.57000000000005,0.0483045892355357,0.0023333333412138,309.69,0.1197219000369726,0.0143333333484628,1653.6,271.68985586100604,73815.37777777424,35.38,14.155470085212253,200.37733333333895,69.5,100.72763054671394,10146.055555555298,2024-03-08 19:30:00,22.48,69.89,13.970000000000027,2732.699,3.1472
9767,H39180,H,298.6,309.6,1449,42.5,16,0,0,0,0,0,0,298.57000000000005,0.0483045892355357,0.0023333333412138,309.67,0.1159501809381131,0.0134444444595811,1638.8,279.0471087269775,77867.28888888561,36.040000000000006,14.335131670131426,205.49600000000504,49.8,88.0047978490043,7744.844444444114,2024-03-08 19:40:00,24.33,61.86,12.120000000000061,2629.05,3.8928
9768,L56947,L,298.6,309.6,1563,35.0,21,0,0,0,0,0,0,298.57,0.0483045892355357,0.0023333333412138,309.64,0.0843274043609909,0.007111111126262,1643.4,277.189145209943,76833.82222221886,36.14,14.322802332877169,205.14266666667163,30.4,66.23057367174533,4386.488888888486,2024-03-08 19:50:00,23.02,91.51,13.430000000000064,3202.8500000000004,4.8342
9769,L56948,L,298.6,309.6,1611,35.7,23,0,0,0,0,0,0,298.57000000000005,0.0483045892355357,0.0023333333412138,309.62,0.0632455533232123,0.0040000000151592,1577.4,168.3621757468702,28345.82222222001,38.09,12.520423315527438,156.7610000000031,10.9,7.723700897567227,59.65555555508078,2024-03-08 20:00:00,22.05,85.38,14.400000000000034,3048.0660000000003,5.0715
9770,L56949,L,298.6,309.6,1386,48.6,25,0,0,0,0,0,0,298.58000000000004,0.0421637022281146,0.0017777777855811,309.61,0.0567646213533188,0.0032222222373856,1554.7,178.05308197275943,31702.899999998182,39.28,12.932371098225731,167.2462222222242,13.4,7.848566748109779,61.59999999953451,2024-03-08 20:10:00,18.34,94.86,18.11000000000007,4610.196,4.585
9771,H39184,H,298.6,309.5,1584,31.8,27,0,0,0,0,0,0,298.59000000000003,0.0316227767238367,0.0010000000077256,309.6,0.0666666667804241,0.0044444444596121,1562.2,177.4929106565425,31503.73333333139,37.73,12.792450030302296,163.64677777778124,15.9,7.7952977278748286,60.76666666621046,2024-03-08 20:20:00,15.12,70.58,21.230000000000018,2244.444,4.0824
9772,M24631,M,298.7,309.6,1424,50.4,32,0,0,0,0,0,0,298.6,0.0471404521602197,0.0022222222298699,309.59000000000003,0.0567646213533989,0.0032222222373947,1534.3,174.80913401001644,30558.23333333189,40.16,12.644911141553306,159.89377777777892,18.6,8.262364471882155,68.26666666622049,2024-03-08 20:30:00,21.43,90.75,15.020000000000039,4573.8,6.8576
9773,L56952,L,298.5,309.5,1561,34.8,35,0,0,0,0,0,0,298.59000000000003,0.0567646212878033,0.0032222222299477,309.57000000000005,0.0483045893111148,0.0023333333485154,1497.9,110.47417998991284,12204.544444443658,41.43,11.182729740293489,125.05344444444442,21.4,8.630694577405292,74.48888888845312,2024-03-08 20:40:00,18.86,81.11,17.49000000000001,2822.6279999999997,6.601
9774,L56953,L,298.5,309.4,1560,37.9,37,0,0,0,0,0,0,298.58000000000004,0.0632455532650574,0.0040000000078032,309.55000000000007,0.0707106782260744,0.0050000000151914,1490.4,102.38185603144628,10482.044444443796,42.25,10.507272613660358,110.402777777777,24.2,8.702490065085279,75.73333333290797,2024-03-08 20:50:00,20.68,75.86,15.569999999999993,2875.094,7.651599999999999
9775,H39188,H,298.6,309.5,1375,41.0,39,0,0,0,0,0,0,298.59000000000003,0.0567646212878033,0.0032222222299477,309.55000000000007,0.0707106782260744,0.0050000000151914,1498.5,87.19486478252976,7602.944444443648,39.68,6.067545723858429,36.81511111111272,26.9,8.685236515657936,75.433333332918,2024-03-08 21:00:00,18.89,21.96,17.460000000000036,900.36,7.367100000000001
9776,M24635,M,298.6,309.5,1684,27.8,44,0,0,0,0,0,0,298.59000000000003,0.0567646212878033,0.0032222222299477,309.54,0.0699205899866711,0.0048888889040841,1519.7,104.15805297718848,10848.899999998805,38.55,7.144267321115455,51.0405555555582,29.9,8.912537984936117,79.43333333292914,2024-03-08 21:10:00,21.72,35.04,14.629999999999995,974.112,9.556799999999999
9777,M24636,M,298.6,309.6,1397,54.1,47,0,0,0,0,0,0,298.59000000000003,0.0567646212878033,0.0032222222299477,309.54,0.0699205899866711,0.0048888889040841,1514.5,109.25327353345838,11936.27777777668,39.71,8.641688363842992,74.67877777777935,33.0,8.931840671294193,79.77777777738508,2024-03-08 21:20:00,19.94,37.47,16.510000000000048,2027.127,9.3718
9778,L56957,L,298.6,309.6,1387,57.6,50,0,0,0,0,0,0,298.59000000000003,0.0567646212878033,0.0032222222299477,309.54,0.0699205899866711,0.0048888889040841,1496.9,114.61670423148676,13136.988888888116,41.97,10.104459961378964,102.10011111111056,35.9,9.30292666014639,86.54444444406248,2024-03-08 21:30:00,19.59,17.09,16.86000000000007,984.384,9.795
9779,H39192,H,298.7,309.7,1311,54.5,52,0,0,0,0,0,0,298.6,0.0666666667240239,0.004444444452092,309.55,0.0849836586492536,0.0072222222374128,1466.9,120.5417862080283,14530.322222222005,43.85,10.54748521897244,111.2494444444421,38.8,9.354737361932717,87.51111111073989,2024-03-08 21:40:00,20.6,17.97,15.949999999999989,979.3649999999999,10.712
9780,L56959,L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,298.62,0.0918936583880322,0.0084444444519363,309.57,0.1159501809383141,0.0134444444596277,1479.2,117.60933447458628,13831.955555555112,42.61,10.655353375442523,113.5365555555544,42.0,9.580071908781187,91.7777777774184,2024-03-08 21:50:00,19.9,16.63,16.750000000000057,602.006,11.343
9781,M24640,M,298.8,309.8,1477,46.7,59,0,0,0,0,0,0,298.64,0.1074967700114373,0.0115555555628918,309.6,0.1333333333902352,0.0177777777929516,1468.5,111.7360480974882,12484.944444444198,44.1,9.99722183631242,99.94444444444188,45.2,9.354737361933989,87.51111111076364,2024-03-08 22:00:00,17.39,20.5,19.260000000000048,957.35,10.2601
