UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta,Ambient_Temperature,Load_Density,Humidity,Shift_Afternoon,Shift_Morning,Shift_Night,Type_H,Type_L,Type_M,Temp_Differential,Stress_Index
7799,L54978,300.0,311.5,1812,28.3,94,0,0,0,0,0,0,300.1,0.0666666667061773,311.48,0.078881063842197,1539.2,143.73648728759403,40.18,9.579816746101592,81.1,9.024041962070571,0.0,0.1000000000000227,336.0,-10.7,2.0,51279.6,11.5,25.721550097175395,36.72217635281762,46.819800939943846,True,False,False,False,True,False,12.628449902824627,34.518845771648564
7800,L54979,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,300.08000000000004,0.0632455532454695,311.47,0.082327260299543,1527.1,152.68518810502113,40.52,9.573899704694783,83.8,9.040648944252684,0.0,-0.1000000000000227,-438.0,13.599999999999998,2.0,57570.6,11.399999999999975,15.831471161852827,51.169813075899704,34.79303612622863,False,True,False,False,True,False,22.418528838147175,49.12302055286372
7801,M22660,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,300.08000000000004,0.0632455532454695,311.47,0.082327260299543,1506.6,135.34252842325358,41.65,8.732347272577242,86.5,8.82232017857116,0.1000000000000227,0.0,150.0,-1.2999999999999972,2.0,61874.4,11.299999999999956,20.83200858516797,58.84645555111305,57.3241354761425,True,False,False,False,False,True,17.41799141483203,57.66952644009079
7802,L54981,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,300.07000000000005,0.0674948558107183,311.47,0.082327260299543,1503.1,138.3083913257267,41.84,8.897715062493937,89.3,8.499019551291239,-0.1000000000000227,0.0,-141.0,9.0,3.0,68596.8,11.399999999999975,21.600557301319068,65.02811040694864,52.128583152261044,True,False,False,False,True,False,16.649442698680932,65.67839151101813
7803,L54982,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,300.05,0.0849836585917169,311.46,0.096609178363026,1497.5,140.2428449353294,43.62,10.254624972827136,92.1,7.852105167116643,-0.1000000000000227,-0.0999999999999659,46.0,8.600000000000001,2.0,83167.8,11.400000000000034,21.020148130747508,74.23757029632046,42.62232269345899,False,False,True,False,True,False,17.129851869252526,76.46469740521007
7804,M22663,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,300.02,0.1135292424637043,311.43999999999994,0.1074967700267909,1505.8,138.51257463975082,43.66,10.243176590621838,94.6,7.545418035685223,-0.0999999999999659,0.0,88.0,-17.0,2.0,62500.4,11.5,25.959447725108237,54.74774541847737,38.700797350053726,False,True,False,False,False,True,12.190552274891797,57.48513268940123
7805,M22664,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,299.99,0.099442892629213,311.42,0.0918936584051021,1512.3,135.2652127406634,42.57,9.348683805161366,97.2,7.192588778266856,0.0999999999999659,0.0999999999999659,-37.0,3.699999999999996,3.0,66452.0,11.5,24.197201952491014,55.3256439426423,56.61432849383252,True,False,False,False,False,True,14.052798047508986,59.75169545805368
7806,L54985,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,299.97,0.0948683298347236,311.4,0.0666666667463234,1515.5,139.81753983117986,42.49,9.474580025872614,99.8,6.9888800565160585,0.0,0.0,226.0,-16.099999999999998,3.0,49132.8,11.5,22.22356948699482,32.51045591271366,33.987636783830354,False,False,True,False,True,False,16.02643051300518,36.086606063112164
7807,L54986,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,299.96,0.0843274043046946,311.4,0.0666666667463234,1505.0,148.61508821261612,42.11,9.101825213781035,102.1,7.187179944559951,0.1000000000000227,0.1000000000000227,-357.0,19.8,2.0,65561.40000000001,11.5,27.139813132763173,62.87849055764872,52.99641187443805,False,False,True,False,True,False,11.21018686723685,71.05269433014304
7808,M22667,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,299.96,0.0843274043046946,311.41,0.0737864788092567,1502.5,149.3655099263374,43.11,9.269957449260929,104.4,7.275529763066627,0.0,0.0,102.0,0.3999999999999986,2.0,71099.0,11.5,33.61537358823125,58.91368360693068,58.43550409168894,False,False,True,False,False,True,4.734626411768772,67.75073614797029
7809,L54988,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,299.95,0.0849836585933153,311.4,0.0666666667463277,1484.0,114.0555420252172,43.95,8.083487971029221,106.8,7.420691791646364,-0.1000000000000227,-0.1000000000000227,176.0,-12.299999999999995,3.0,59710.9,11.5,33.196282583708765,47.964693713029405,55.49892886416623,False,True,False,False,True,False,5.053717416291235,56.5983385813747
7810,M22669,300.0,311.4,1537,35.4,120,0,0,0,0,0,0,299.95,0.0849836585933153,311.4,0.0666666667463277,1500.3,108.0792404776305,43.3,8.516389427972737,109.2,7.420691791646773,0.1000000000000227,0.0,-90.0,-1.3000000000000045,2.0,54409.8,11.399999999999975,15.386141139688318,47.986132054081885,46.092602256415596,False,False,True,False,False,True,22.86385886031168,57.58335846489827
7811,L54990,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,299.95,0.0849836585933153,311.41,0.0737864788092567,1569.7,251.99164448228728,40.94,11.93251393834878,111.7,7.439384681840151,0.1000000000000227,0.1000000000000227,681.0,-18.4,3.0,37706.0,11.399999999999975,27.885360919175696,26.45851376850871,37.506255155250855,False,False,True,False,True,False,10.464639080824327,32.54397193526571
7812,M22671,300.0,311.4,1466,39.0,125,0,0,0,0,0,0,299.95,0.0849836585933153,311.41,0.0737864788092567,1578.0,246.4652330676877,39.88,11.542173875738388,114.1,7.475143997123884,-0.1000000000000227,-0.1000000000000227,-752.0,22.0,2.0,57174.0,11.399999999999975,24.10988354968081,56.553463047688574,55.870192397951904,False,False,True,False,False,True,14.14011645031919,70.69182880961073
7813,L54992,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,299.96,0.0843274043046946,311.42999999999995,0.0674948558498142,1601.7,241.8980731171211,37.26,9.757185386507162,116.6,7.530677998100626,0.0,0.1000000000000227,200.0,-7.0,3.0,53312.0,11.5,25.77577671432678,39.746774410898794,62.005230919534206,False,False,True,False,True,False,12.574223285673241,50.87587124595046
7814,L54993,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,299.98,0.0632455532476784,311.45,0.0527046277703991,1595.5,245.08377252595469,37.31,9.780871354048507,119.1,7.400450436739555,0.0,0.0,-211.0,9.700000000000005,2.0,60673.50000000001,11.5,23.00858483228726,56.935715337345485,44.272666452569595,False,False,True,False,True,False,15.341415167712764,74.01642993854912
7815,L54994,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,299.99,0.0567646212688934,311.45,0.0527046277703991,1640.2,261.86629327875227,35.28,10.130898830366196,121.5,7.29154761807428,0.0,-0.1000000000000227,472.0,-17.1,2.0,47404.2,11.399999999999975,25.58794314943601,34.57749973755921,55.069082002928596,False,True,False,False,True,False,12.662056850563989,45.642299653578156
7816,M22675,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,299.99,0.0567646212688934,311.43999999999994,0.069920589954062,1639.9,261.7842411011152,35.24,10.160074365432331,123.8,7.238784428340427,-0.1000000000000227,-0.0999999999999659,-224.0,3.799999999999997,2.0,48365.2,11.400000000000034,25.757036980360095,38.71481159474572,65.8151511873181,False,True,False,False,False,True,12.39296301963994,51.877847536959266
7817,L54996,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,299.97,0.0823272602690496,311.41,0.0994428926546195,1658.3,244.99390015081775,33.97,9.036106585373338,126.2,7.238784428340847,-0.0999999999999659,-0.1000000000000227,-170.0,7.5,3.0,55034.7,11.399999999999975,22.105241213255383,44.4695436763182,53.3884709644161,True,False,False,False,True,False,15.944758786744629,60.92327483655593
7818,H37231,299.8,311.3,1785,25.4,139,0,0,0,0,0,0,299.95,0.0971825316099859,311.39,0.0994428926546014,1691.7,236.20191456557225,31.61,7.650047203921652,128.6,7.08989891794394,0.0,0.1000000000000227,252.0,-10.5,2.0,45339.0,11.5,20.518162260874096,28.018929867183363,46.031198551222126,True,False,False,True,False,False,17.631837739125938,38.946312515384875
7819,L54998,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,299.93999999999994,0.1074967700038609,311.37,0.1159501809186449,1743.2,273.6956135726071,29.6,8.72862468484571,131.2,7.524773898412148,0.0,-0.1000000000000227,357.0,-8.799999999999997,5.0,35557.200000000004,11.399999999999975,22.75652158690258,24.1810277220952,60.40853540063158,False,True,False,False,True,False,15.293478413097432,34.82067991981709
7820,L54999,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,299.92,0.1135292424648775,311.35,0.1269295518062264,1726.4,292.2838042420745,30.68,10.088254997218147,133.8,7.714344503009967,0.0,0.0,-773.0,29.6,2.0,63247.8,11.399999999999975,26.171296322283826,51.77900311592771,42.624390258421876,True,False,False,False,True,False,11.878703677716185,75.59734454925446
7821,M22680,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,299.89,0.0994428926305376,311.32000000000005,0.1229272594737429,1675.2,236.0319187454618,31.9,8.920139510618423,136.3,7.874713398665779,0.0,0.0,337.0,-17.000000000000004,2.0,49815.2,11.399999999999975,27.99498170842132,36.78090727580074,37.01807984946977,False,True,False,False,False,True,10.05501829157869,54.4357427681851
7822,L55001,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,299.88,0.0918936583791918,311.31,0.1197219000181083,1708.8,226.67245090658307,30.440000000000005,8.823226922920073,138.9,8.02011360407345,0.0999999999999659,0.1000000000000227,96.0,-4.800000000000001,3.0,43968.8,11.400000000000034,29.266744886700735,19.085630822540296,58.1232119114598,False,True,False,False,True,False,8.883255113299299,28.819302542035846
7823,H37236,299.9,311.3,1413,41.8,153,0,0,0,0,0,0,299.87,0.0823272602706558,311.29,0.099442892654524,1683.5,245.3316349578844,31.420000000000005,9.531561606928536,141.4,8.140434058862876,0.0,0.0,-389.0,17.4,2.0,59063.4,11.400000000000034,22.529049884665437,47.88717848373087,45.93837736516437,False,True,False,True,False,False,15.620950115334598,73.26738308010823
7824,L55003,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,299.87,0.0823272602706558,311.27,0.0674948558496479,1686.4,242.48537183828856,32.57,11.41695133465078,144.2,8.586811592981906,0.1000000000000227,0.0,71.0,11.400000000000006,5.0,78948.8,11.300000000000011,26.419222836513683,65.06602743570022,46.83478985996315,False,True,False,False,True,False,11.730777163486351,102.80432334840636
7825,L55004,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,299.86,0.0699205899203611,311.26,0.0516397780521583,1647.2,230.66560693397727,33.92,11.16520388429083,147.0,8.730533902474948,-0.1000000000000227,0.0,51.0,-15.1,2.0,58483.5,11.400000000000034,29.812512959766494,55.2225244324023,43.73059364448929,True,False,False,False,True,False,8.33748704023354,88.35603909184368
7826,M22685,299.9,311.2,1579,35.5,162,0,0,0,0,0,0,299.86,0.0699205899203611,311.25,0.0527046277701211,1634.8,230.6656069339775,34.629999999999995,10.999702016166124,149.8,8.58681159298273,0.0,-0.1000000000000227,44.0,-2.6000000000000014,2.0,56054.5,11.300000000000011,30.82797447572064,49.7851876416036,45.27182604445916,False,False,True,False,False,True,7.2220255242793705,80.65200397939783
7827,L55006,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,299.86,0.0699205899203611,311.24,0.0699205899538696,1611.5,252.79734966964784,37.46,14.459230039436246,152.6,8.514040691055284,-0.0999999999999659,-0.0999999999999659,-279.0,28.700000000000003,3.0,83460.0,11.300000000000011,24.70583572934239,81.04233702465302,64.03033427526866,True,False,False,False,True,False,13.244164270657656,133.7198560906775
7828,M22687,299.8,311.1,1452,44.3,167,0,0,0,0,0,0,299.86,0.0699205899203611,311.22,0.0788810638419036,1578.2,249.31185290715425,39.35,13.933353269523238,155.4,8.140434058865036,0.0,0.0,152.0,-19.90000000000001,2.0,64323.6,11.300000000000011,23.895341375301935,61.47974714797252,66.62498765783667,True,False,False,False,False,True,14.05465862469811,102.6711777371141
7829,M22688,299.8,311.1,1562,35.7,170,0,0,0,0,0,0,299.86,0.0699205899203611,311.21,0.0875595036376679,1520.2,152.08170318760733,41.260000000000005,11.578351446653407,158.0,8.246211251239552,0.0,0.0,110.0,-8.599999999999994,3.0,55763.4,11.300000000000011,25.95562116918196,51.043858942228354,67.94978636144609,False,True,False,False,False,True,11.994378830818086,86.7745602017882
7830,L55009,299.8,311.2,1664,28.3,173,0,0,0,0,0,0,299.86,0.0699205899203611,311.21000000000004,0.0875595036376679,1549.7,148.05183026373982,39.47,12.101611462941635,160.7,8.300602387783469,0.0,0.0999999999999659,102.0,-7.400000000000002,3.0,47091.2,11.399999999999975,19.251462635512972,36.141845470920124,60.901206211775126,True,False,False,False,True,False,18.79853736448704,62.525392664691815
7831,H37244,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,299.87,0.0674948558147187,311.21,0.0875595036376679,1528.6,137.9953300337011,40.13,11.650851184927786,163.4,8.09938269253179,0.0999999999999659,0.0,-169.0,7.4999999999999964,2.0,53520.99999999999,11.300000000000011,24.03195244482246,39.81440170712998,54.66271259773238,False,False,True,True,False,False,14.018047555177553,69.67520298747746
7832,M22691,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,299.88,0.0788810638118488,311.22,0.1032795559502117,1501.7,99.67731269785465,41.95,10.25900688284302,166.3,8.353974436696577,0.1000000000000227,0.1999999999999886,38.0,6.800000000000004,5.0,65305.8,11.399999999999975,28.72293199236565,54.57401547316813,35.67714408066887,True,False,False,False,False,True,9.527068007634352,98.23322785170265
7833,L55012,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,299.89,0.0875595036104362,311.23,0.1159501809185691,1508.8,95.07984948335232,41.470000000000006,10.378401718098068,169.3,8.433399209234727,0.0,0.0,-49.0,-5.600000000000001,3.0,54908.0,11.399999999999975,28.209735647218505,47.81341003680251,48.124752970996504,False,True,False,False,True,False,10.040264352781495,87.49854036734858
7834,L55013,300.0,311.4,1604,38.7,185,0,0,0,0,0,0,299.89,0.0875595036104362,311.23999999999995,0.1264911064486486,1520.8,99.09008247268488,40.02,9.536223338175102,172.0,8.730533902478582,0.0,0.0,120.0,1.7000000000000028,2.0,62074.8,11.399999999999975,23.648661978180556,44.35992125733712,71.56754488623687,False,False,True,False,True,False,14.601338021819444,82.06585432607368
7835,L55014,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,299.9,0.0942809041890283,311.25,0.1354006401164176,1515.6,99.62507493374672,40.77,9.662533599194097,174.7,8.781925883445778,0.0,0.0,-121.0,6.899999999999999,2.0,67624.8,11.399999999999975,26.088591005435834,61.36526007431042,45.643784212473456,False,False,True,False,True,False,12.161408994564166,114.7530363389605
7836,L55015,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,299.92,0.1135292424648733,311.28000000000003,0.1549193338825197,1512.6,97.941252232591,40.690000000000005,9.7141877912898,177.4,8.59198593005959,0.1000000000000227,0.1000000000000227,66.0,-10.9,2.0,53750.3,11.399999999999975,20.876748298546563,46.699320368117526,65.14144474772274,False,True,False,False,True,False,17.47325170145346,88.26171549574212
7837,L55016,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,299.95,0.1178511302218489,311.31,0.1449137674984909,1543.0,66.87135244465011,37.77,5.203428357022749,180.0,8.353309390768679,0.0,-0.1000000000000227,55.0,0.2999999999999971,2.0,56140.0,11.299999999999956,28.517460741125124,47.91711950469286,50.55035819030545,False,True,False,False,True,False,9.732539258874876,91.52169825396336
7838,L55017,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,299.99,0.1286683937924241,311.35,0.1354006401164606,1566.3,72.03401974066568,36.440000000000005,5.046274753607042,182.6,7.890923055435266,0.0999999999999659,0.1000000000000227,81.0,-4.0,2.0,52235.0,11.300000000000011,24.610892819317634,41.86458937617664,23.21857614146854,False,True,False,False,True,False,13.739107180682389,80.79865749602091
7839,L55018,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,300.03,0.1251665557252549,311.4,0.1247219129350634,1547.3,94.7652655541805,37.790000000000006,6.439711863809645,185.1,7.400450436750883,0.0,0.1000000000000227,-313.0,18.200000000000003,2.0,67502.40000000001,11.400000000000034,23.62024274151931,67.87898018862975,56.40485563668963,False,True,False,False,True,False,14.829757258480736,132.36401136782803
7840,L55019,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,300.08000000000004,0.1229272594522189,311.43999999999994,0.1173787791230156,1518.3,99.34681116617662,39.7,6.1376796194581,187.5,6.916164640426024,0.1000000000000227,0.0,2.0,-1.8000000000000045,2.0,65127.6,11.300000000000011,23.191380819533066,60.98325542199254,62.662546961783114,False,False,True,False,True,False,15.25861918046698,120.13701318132532
7841,L55020,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,300.11,0.1100504934852581,311.48,0.0918936584051525,1529.4,102.60192764053956,39.22,6.643426157571989,189.9,6.226288353972915,-0.1000000000000227,0.0,232.0,-16.4,2.0,49786.0,11.400000000000034,24.68553066550071,41.47889942719419,49.51004031359456,False,False,True,False,True,False,13.764469334499335,82.54300986011644
7842,L55021,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,300.12,0.1032795559240848,311.48999999999995,0.0875595036378516,1523.2,104.2207059828064,39.68,7.050263982449343,192.0,6.055300708207985,-0.0999999999999659,-0.1000000000000227,-135.0,16.200000000000003,2.0,69431.2,11.399999999999975,22.76061177534021,59.630097534385925,62.33051004485414,True,False,False,False,True,False,15.589388224659814,119.85649604411572
7843,L55022,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,300.13,0.0948683298323589,311.5,0.0816496581579419,1540.7,111.35533714694574,39.09,7.530006640103362,194.0,6.0553007082084,0.0,0.0,188.0,-16.1,2.0,51594.9,11.399999999999975,28.290715180012818,37.67802611510174,33.32172485582913,False,False,True,False,True,False,10.059284819987205,76.48639301365652
7844,M22703,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,300.14,0.0843274043017131,311.53000000000003,0.0948683298611682,1520.3,117.0128672886455,40.07,8.090467642025803,196.0,6.055300708208815,0.0,0.1999999999999886,-259.0,17.4,2.0,67900.0,11.599999999999966,23.023582259919095,70.00717504676078,36.14435736100631,True,False,False,False,False,True,15.526417740080916,143.51470884585962
7845,L55024,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,300.15,0.0707106781548987,311.56,0.0966091783630538,1522.3,116.4741745338097,39.77,7.916375433239644,198.1,6.226288353974575,0.0,0.0,103.0,-5.899999999999999,3.0,64027.8,11.599999999999966,32.96482048013691,45.39473351586622,52.04864308085688,False,True,False,False,True,False,5.585179519863104,94.42104571300173
7846,L55025,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,300.16,0.0699205899144692,311.59000000000003,0.1197219000182892,1547.2,145.75230129686503,38.62,9.42606315842769,200.2,6.356099432842282,0.0999999999999659,0.1000000000000227,295.0,-19.4,2.0,41713.6,11.600000000000025,32.32605251740691,34.67100621208986,54.77114727817532,True,False,False,False,True,False,6.323947482593127,72.8091130453887
7847,M22706,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,300.17,0.0674948558086282,311.61,0.0994428926547653,1547.6,145.93088166053477,38.62,9.42606315842769,202.3,6.447221623835332,0.0,-0.1999999999999886,-190.0,11.8,2.0,56280.0,11.400000000000034,20.542282550727478,42.58920162799363,63.56578868592278,False,False,True,False,False,True,17.907717449272567,90.28910745134651
7848,L55027,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,300.17,0.0674948558086282,311.62,0.091893658405273,1511.3,152.93502614581575,40.61,9.734183752802943,204.5,6.67083203207731,0.0,0.0,-286.0,15.9,3.0,67289.8,11.400000000000034,25.348521347146402,62.6988952736643,56.389244667485606,False,False,True,False,True,False,13.101478652853643,134.80262483837825
7849,H37262,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,300.17,0.0674948558086282,311.62,0.091893658405273,1528.8,145.03241017096474,39.46,9.27508011346056,206.7,6.815831244664856,0.0,0.0,225.0,-13.199999999999996,2.0,58321.9,11.400000000000034,21.746716893319025,50.52459760309466,38.06370910634957,False,True,False,True,False,False,16.70328310668102,109.63837679871543
7850,M22709,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,300.17,0.0674948558086282,311.63,0.0948683298612507,1528.8,145.03241017096474,39.510000000000005,9.32385828578136,209.2,7.420691791663836,0.1000000000000227,0.0999999999999659,-173.0,10.199999999999996,5.0,65814.59999999999,11.399999999999975,23.36676218405694,55.08458901396301,52.13045622074386,True,False,False,False,False,True,15.18323781594307,122.2877876109979
7851,M22710,300.3,311.7,1447,36.8,0,0,0,0,0,0,0,300.18,0.078881063806645,311.64,0.0966091783631297,1512.9,144.34253242431967,40.09,8.906732784185724,189.3,66.82988353523807,0.0,0.0,73.0,-11.1,-222.0,53249.6,11.399999999999975,35.01213733822399,43.961660097188044,56.00727445288149,False,True,False,False,False,True,3.5378626617760247,0.0
7852,L55031,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,300.21,0.0994428926261352,311.66,0.0843274043344321,1503.1,150.69059544495389,40.09,8.906732784185724,169.5,88.72335280710166,0.0999999999999659,0.0,-74.0,10.400000000000006,3.0,64805.600000000006,11.300000000000011,23.462142914421005,57.37310072304862,31.25766001302871,False,False,True,False,True,False,15.087857085579007,1.7211930216914586
7853,L55032,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,300.23,0.0948683298309312,311.68,0.0632455532877817,1488.7,140.68566222453123,40.73,8.404767165788144,149.7,101.57870511742796,-0.0999999999999659,0.0,142.0,-9.700000000000005,2.0,56812.5,11.399999999999975,26.801130185387144,47.848622286098035,49.563665302619846,True,False,False,False,True,False,11.748869814612867,2.3924311143049017
7854,L55033,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,300.25,0.0849836585884601,311.68,0.0632455532877817,1480.4,148.7191237796175,41.53,9.531707320540384,129.9,108.6528109775966,0.0,0.0,-198.0,19.0,2.0,74410.5,11.399999999999975,27.706606470041393,69.73910268191197,46.64417456061775,False,True,False,False,True,False,10.843393529958618,4.881737187733838
7855,L55034,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,300.27000000000004,0.0674948558066503,311.69,0.073786478809638,1485.2,150.2958563781577,40.99,9.616935293763996,110.0,110.95845068212574,0.0,0.1000000000000227,234.0,-19.3,2.0,57697.2,11.5,19.9968531375838,56.56956209660366,43.45306926254255,True,False,False,False,True,False,18.653146862416236,5.09126058869433
7856,M22715,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,300.28,0.0632455532411376,311.69,0.073786478809638,1464.6,111.862216836406,41.88,8.07600011006539,90.1,108.85612318815814,0.0,0.0,41.0,-5.100000000000001,2.0,51103.2,11.5,20.724522627953974,50.891087804421886,54.98777051752673,True,False,False,False,False,True,17.92547737204606,5.5980196584864075
7857,L55036,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,300.3,0.0666666667020857,311.71,0.0737864788096787,1447.1,99.99494431664336,42.6,7.706995379379413,70.3,102.01203632687375,0.0999999999999659,0.0,-159.0,10.1,3.0,60472.600000000006,11.400000000000034,18.969888142959405,44.98141619827014,38.50318473442076,False,True,False,False,True,False,19.68011185704063,6.29739826775782
7858,L55037,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,300.33000000000004,0.0823272602630539,311.74,0.0843274043345786,1458.1,90.2828272092124,41.82000000000001,7.148084436484336,50.4,89.26141383598966,0.1000000000000227,0.0999999999999659,-1.0,0.8999999999999986,2.0,61719.2,11.399999999999975,20.570146330511115,58.987932061687694,54.16879512003649,False,False,True,False,True,False,18.179853669488885,9.438069129870032
7859,L55038,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,300.36,0.0843274042982226,311.77,0.0823272602998902,1438.4,90.2221948549482,43.22,7.607715381987596,30.5,67.52982880014976,0.0,0.0,-82.0,8.600000000000001,2.0,69795.0,11.399999999999975,10.74984945341409,71.78678978024428,55.594911292088945,False,True,False,False,True,False,28.00015054658591,12.92162216044397
7860,M22719,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,300.38,0.0918936583718318,311.79,0.0875595036382865,1438.0,90.547716088749,42.91,7.457501815844964,10.3,6.66749994790136,0.0,0.0,20.0,-6.900000000000006,2.0,61375.99999999999,11.399999999999975,27.72291200396814,61.2005656986396,60.837633102609736,False,True,False,False,False,True,11.02708799603186,12.240113139727919
7861,L55040,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,300.4,0.0942809041818778,311.82000000000005,0.1032795559508056,1434.8,90.75951128608352,43.69,7.148962628708002,12.6,6.686636756309243,0.0,0.1000000000000227,45.0,-0.1999999999999957,3.0,63109.0,11.5,35.27096920628035,54.93397561548148,38.76580737207395,False,True,False,False,True,False,3.5790307937196744,12.63481439156074
7862,L55041,300.5,312.0,1498,42.9,25,0,0,0,0,0,0,300.41,0.0994428926234886,311.85,0.1080123450231792,1447.3,89.90618567274416,43.260000000000005,7.0429160627302645,14.8,6.7954232964178045,0.0,0.0,83.0,-1.7000000000000028,2.0,64264.2,11.5,25.739103695182635,54.784744121322184,34.94765781645452,False,True,False,False,True,False,13.110896304817388,13.696186030330546
7863,M22722,300.5,312.0,1382,54.1,27,0,0,0,0,0,0,300.43,0.094868329828167,311.88,0.103279555950901,1434.0,88.60649587423575,44.92,7.477343556816325,17.0,6.831300510619633,0.0,0.0,-116.0,11.200000000000005,2.0,74766.2,11.5,17.918655703296963,66.88525857989742,52.78903607339012,True,False,False,False,False,True,20.93134429670306,18.059019816572302
7864,M22723,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,300.45,0.0849836585853744,311.9,0.0816496581586241,1453.4,81.05992296511747,43.72,6.279384258560994,19.3,6.961002482062949,0.0,-0.1000000000000227,129.0,-9.6,3.0,67239.5,11.399999999999975,21.78611808550026,55.99267462227375,47.13728766132298,True,False,False,False,False,True,16.96388191449974,16.797802386682125
7865,L55044,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,300.47,0.067494855802765,311.91,0.0737864788101522,1431.3,81.61842112333797,45.95,7.53985705729489,21.7,7.149980574935784,0.0,0.0,-181.0,15.0,3.0,79135.0,11.399999999999975,22.705615774875014,71.62641506554141,79.02650262493721,True,False,False,False,True,False,16.044384225124986,23.636716971628662
7866,L55045,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,300.49,0.0316227766685142,311.92,0.0632455532884356,1410.4,59.71636663800399,47.79,5.837322445550437,24.1,7.187179944546972,0.0,0.0,53.0,-9.0,2.0,69841.5,11.399999999999975,19.91207611393312,65.3529488422189,54.58498476242932,False,True,False,False,True,False,18.83792388606688,22.873532094776614
7867,L55046,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,300.5,2.0492048909552774e-06,311.93,0.0483045892653847,1410.2,59.63555986154631,48.510000000000005,5.505845378625007,26.4,7.275529763053795,0.0,0.0,48.0,-1.1000000000000014,2.0,70691.4,11.399999999999975,29.300913191975784,56.97685306227361,50.581617117041816,False,True,False,False,True,False,9.449086808024216,21.081435633041238
7868,L55047,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,300.5,2.0492048909552774e-06,311.94,0.0516397780536889,1413.1,61.48974620933912,48.01,6.231006695906999,28.7,7.257945837324198,0.0,0.1000000000000227,30.0,-11.299999999999995,2.0,55664.1,11.5,29.05130022187667,48.73823062311519,48.27172044323584,True,False,False,False,True,False,9.798699778123353,19.007909943014926
