udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var
9521,L56700,L,299.0,310.1,1375,48.9,59,0,0,0,0,0,0,298.96,0.054772255689680825,0.0029999999933357736,310.1,0.0,0.0,1470.0,105.23307464860578,11073.999999999036,44.08,7.527416555499213,56.66200000000364,55.0,3.1622776601597082,9.99999999994516
9522,M24381,M,298.9,310.1,1484,40.4,61,0,0,0,0,0,0,298.96,0.054772255689680825,0.0029999999933357736,310.1,0.0,0.0,1498.6,77.07334169477171,5940.299999999035,41.26,4.79197245401133,22.963000000003372,57.0,3.1622776601598983,9.999999999946361
9523,M24382,M,299.0,310.2,1657,32.3,64,0,0,0,0,0,0,298.97999999999996,0.04472135947710061,0.0019999999934800566,310.12,0.044721359552472646,0.0020000000002215364,1525.4,105.67071495924986,11166.299999999032,39.9,6.289276587971248,39.55500000000326,59.2,3.492849839307106,12.199999999947678
9524,L56703,L,299.0,310.2,1494,40.6,67,0,0,0,0,0,0,298.97999999999996,0.04472135947710061,0.0019999999934800566,310.14,0.05477225575297834,0.0030000000002696685,1508.2,101.47758373157608,10297.699999999033,39.64,6.2123264563288405,38.593000000003244,61.6,3.9749213828639576,15.799999999949115
9525,H38938,H,299.0,310.3,1658,27.6,69,0,0,0,0,0,0,298.97999999999996,0.04472135947710061,0.0019999999934800566,310.18,0.0836660026556058,0.007000000000367837,1533.6,122.35726378110553,14971.299999999039,37.959999999999994,8.245786802968112,67.9930000000031,64.0,4.1231056256116645,16.999999999950553
9526,L56705,L,299.1,310.3,1411,42.1,74,0,0,0,0,0,0,299.0,0.07071067807358539,0.00499999999362623,310.21999999999997,0.08366600265618669,0.007000000000465039,1540.8,111.24612352796407,12375.69999999904,36.6,6.32811188270269,40.04500000000299,67.0,4.94974746830102,24.499999999952355
9527,M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0,299.06000000000006,0.08944271906677265,0.007999999994057615,310.28000000000003,0.08366600265703511,0.007000000000607005,1523.0,128.40366038395882,16487.49999999904,39.6,10.655749621683274,113.54500000000324,70.0,4.949747468301202,24.499999999954156
9528,L56707,L,299.1,310.4,1550,43.9,79,0,0,0,0,0,0,299.08000000000004,0.08366600261875727,0.006999999994201898,310.32,0.08366600265759391,0.007000000000700512,1501.6,107.74182103528342,11608.29999999904,41.92,9.905402566276821,98.11700000000344,73.0,4.949747468301384,24.499999999955957
9529,M24388,M,299.1,310.3,1233,59.0,81,0,0,0,0,0,0,299.1,0.07071067807866445,0.004999999994344518,310.34,0.05477225575734622,0.0030000000007481464,1449.4,161.93918611626728,26224.29999999905,45.6,12.396975437581691,153.68500000000375,75.8,4.658325879536299,21.69999999995764
9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,299.12,0.04472135948833757,0.0019999999944851203,310.34000000000003,0.05477225575734622,0.0030000000007481464,1409.6,115.70998228328901,13388.799999999057,49.42,7.399121569484048,54.74700000000409,78.8,3.9623225512266784,15.699999999959495
9531,H38944,H,299.1,310.4,1405,53.6,86,0,0,0,0,0,0,299.12,0.04472135948833757,0.0019999999944851203,310.36,0.05477225575779637,0.003000000000797458,1408.4,115.72294500227281,13391.799999999057,51.720000000000006,6.253558986689443,39.1070000000043,81.2,3.962322551226867,15.69999999996099
9532,L56711,L,299.2,310.5,1458,44.1,91,0,0,0,0,0,0,299.12,0.04472135948833757,0.0019999999944851203,310.38,0.08366600265846526,0.007000000000846315,1421.0,117.3179440665368,13763.499999999056,49.46,6.6221597685350435,43.8530000000041,84.2,4.658325879536862,21.699999999962877
9533,L56712,L,299.2,310.5,1384,48.7,93,0,0,0,0,0,0,299.14,0.054772255701456135,0.002999999994625694,310.4,0.10000000000446754,0.01000000000089351,1387.8,92.56187119974972,8567.699999999057,50.42,5.925959837866283,35.117000000004175,87.0,4.949747468302261,24.499999999964643
9534,L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,0,299.15999999999997,0.054772255702736534,0.002999999994765955,310.43999999999994,0.08944271910551879,0.008000000000988735,1482.2,128.80877299314304,16591.699999999055,44.519999999999996,9.089114368298139,82.61200000000368,89.8,4.658325879537239,21.699999999966394
9535,L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,0,299.2,0.07071067808363951,0.0049999999950480975,310.5,0.07071067812669564,0.005000000001137154,1479.0,129.72470851768776,16828.499999999054,44.32000000000001,9.040022123866935,81.72200000000366,92.4,4.219004621942006,17.79999999996801
9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0,299.24,0.05477225570787891,0.0029999999953292736,310.54,0.05477225576177444,0.003000000001233233,1519.8,132.67893578107663,17603.699999999055,39.879999999999995,8.791018143537373,77.28200000000328,95.0,3.1622776601635794,9.999999999969642
9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0,299.26000000000005,0.05477225570914763,0.0029999999954682553,310.54,0.05477225576177444,0.003000000001233233,1591.8,179.99916666473504,32399.69999999906,36.260000000000005,10.228049667458746,104.61300000000298,97.2,3.492849839310449,12.199999999971029
9538,M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0,299.28000000000003,0.04472135950088925,0.0019999999956077773,310.56000000000006,0.05477225576221292,0.003000000001281266,1606.4,160.87510683756847,25880.799999999064,34.940000000000005,8.501352833520254,72.27300000000287,99.4,3.646916505758311,13.299999999972409
9539,L56718,L,299.3,310.6,1480,45.1,107,0,0,0,0,0,0,299.3,0.0,0.0,310.58000000000004,0.04472135956486384,0.0020000000013298386,1561.4,157.83947541727028,24913.29999999907,38.06,8.860756175406426,78.51300000000312,101.8,3.9623225512284965,15.699999999973901
9540,L56719,L,299.4,310.8,1424,47.7,109,0,0,0,0,0,0,299.32,0.0447213595040383,0.0019999999958894366,310.62,0.1095445115075461,0.012000000001426899,1557.6,161.58681876935094,26110.299999999064,38.46,9.324859248267673,86.95300000000316,104.2,3.9623225512286853,15.699999999975397
9541,M24400,M,299.4,310.8,1628,40.2,111,0,0,0,0,0,0,299.34000000000003,0.05477225571429584,0.002999999996032213,310.66,0.13416407865566324,0.018000000001522992,1561.4,163.31197139217645,26670.79999999906,40.220000000000006,8.448490989520158,71.37700000000329,106.6,3.6469165057589263,13.299999999976897
9542,M24401,M,299.5,310.8,1754,31.3,114,0,0,0,0,0,0,299.38,0.08366600263142612,0.006999999996321802,310.72,0.10954451150863904,0.012000000001666351,1548.6,138.8481184604209,19278.799999999075,41.28000000000001,6.269928229254572,39.31200000000337,109.0,3.8078865529291184,14.499999999978403
9543,L56722,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,0,299.43999999999994,0.11401754249571272,0.012999999996761656,310.78000000000003,0.10954451150928703,0.012000000001808318,1600.4,144.33571976471754,20832.79999999907,38.56,8.409994054694877,70.72800000000319,111.6,3.9749213828678465,15.799999999980033
9544,M24403,M,299.5,310.9,1378,48.7,119,0,0,0,0,0,0,299.48,0.08366600263579047,0.006999999997052097,310.84000000000003,0.05477225576834899,0.003000000001953439,1580.0,170.45233937966083,29053.99999999907,39.28,9.224532508479943,85.09200000000325,114.0,4.123105625615422,16.99999999998154
9545,L56724,L,299.6,311.0,1708,31.0,122,0,0,0,0,0,0,299.52,0.08366600263750427,0.006999999997338872,310.88,0.08366600266566826,0.007000000002051608,1636.8,151.76692656833725,23033.19999999907,35.94,8.400178569530711,70.56300000000303,116.6,4.2778499272395205,18.29999999998317
9546,L56725,L,299.6,311.0,1430,38.3,124,0,0,0,0,0,0,299.56000000000006,0.05477225572882133,0.002999999997623401,310.91999999999996,0.08366600266624916,0.00700000000214881,1597.2,178.17182717814586,31745.199999999073,35.56,8.199878047873822,67.238000000003,119.2,3.9623225512298714,15.699999999984795
9547,M24406,M,299.7,311.2,1560,43.9,126,0,0,0,0,0,0,299.6,0.07071067810384471,0.0049999999979055436,311.0,0.12247448714871494,0.015000000002340742,1558.4,155.1218875594256,24062.799999999075,38.08,8.494233337977192,72.15200000000317,121.6,3.646916505760215,13.299999999986298
9548,L56727,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,0,299.6,0.07071067810384471,0.0049999999979055436,311.03999999999996,0.11401754252059997,0.013000000002436821,1551.0,146.3591473055206,21420.99999999908,38.519999999999996,7.910878585846405,62.58200000000321,124.0,3.8078865529303525,14.499999999987804
9549,L56728,L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0,299.62,0.04472135952815104,0.001999999998046146,311.08000000000004,0.08366600266853325,0.007000000002531011,1579.6,114.63550933283753,13141.299999999079,36.22,5.522408894676584,30.497000000003045,126.4,3.6469165057606285,13.299999999989314
9550,M24409,M,299.6,311.1,1649,33.8,133,0,0,0,0,0,0,299.62,0.04472135952815104,0.001999999998046146,311.1,0.07071067813689898,0.005000000002580124,1567.8,100.24819200364202,10049.699999999077,36.779999999999994,4.97564066226683,24.757000000003096,128.6,3.6469165057608195,13.299999999990705
9551,M24410,M,299.5,311.0,1451,43.3,136,0,0,0,0,0,0,299.6,0.07071067810384471,0.0049999999979055436,311.1,0.07071067813689898,0.005000000002580124,1572.0,93.22553298318589,8690.99999999908,37.779999999999994,5.792840408642651,33.55700000000316,131.0,3.807886552930949,14.499999999992344
9552,L56731,L,299.4,310.8,1391,48.9,139,0,0,0,0,0,0,299.54,0.08944271908592827,0.007999999997484276,311.02,0.13038404811317775,0.017000000002379452,1538.2,124.16601789539311,15417.199999999082,38.78,7.338732860651301,53.857000000003225,133.6,3.974921382869618,15.799999999994116
9553,M24412,M,299.3,310.8,1523,40.9,141,0,0,0,0,0,0,299.48,0.13038404809277007,0.016999999997057782,310.96000000000004,0.1516575088883779,0.02300000000222842,1507.0,96.44687656943113,9301.999999999083,40.81999999999999,5.784202624390276,33.457000000003355,136.0,4.123105625617145,16.999999999995755
9554,L56733,L,299.3,310.7,1495,39.2,144,0,0,0,0,0,0,299.42,0.13038404809113519,0.016999999996631456,310.88,0.16431676725772953,0.027000000002030858,1501.8,96.20395002285034,9255.199999999084,41.22,5.535070008590983,30.637000000003383,138.6,4.277849927241198,18.299999999997524
9555,M24414,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,0,299.36,0.08944271907877857,0.0079999999962053,310.8,0.12247448714665306,0.015000000001835686,1460.0,51.07837115647954,2608.9999999990814,43.56,3.8220413393896657,14.608000000003551,141.2,3.962322551231698,15.699999999999271
9556,H38969,H,299.4,310.8,1585,31.4,149,0,0,0,0,0,0,299.34,0.05477225571457474,0.002999999996062765,310.76000000000005,0.054772255766406965,0.003000000001740701,1486.8,74.81443710941814,5597.199999999082,41.18,6.669107886367063,44.47700000000335,143.8,3.962322551231921,15.700000000001037
9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0,299.36,0.08944271907875832,0.007999999996201677,310.76,0.05477225576640697,0.0030000000017407014,1483.4,80.43195882234303,6469.299999999086,41.059999999999995,6.49869217612308,42.23300000000333,146.8,4.969909455915981,24.700000000003083
9558,M24417,M,299.5,310.8,1507,40.2,156,0,0,0,0,0,0,299.4,0.09999999998239352,0.009999999996478704,310.76,0.05477225576640697,0.0030000000017407014,1480.2,78.76357025934698,6203.699999999087,40.92,6.510529932348312,42.38700000000332,149.8,5.118593556828392,26.20000000000513
9559,M24418,M,299.5,310.9,1577,34.6,159,0,0,0,0,0,0,299.43999999999994,0.08944271908185612,0.00799999999675583,310.8,0.07071067813163602,0.005000000001835829,1496.6,90.30669964071929,8155.299999999089,40.0,7.11161022553987,50.57500000000324,152.8,5.2630789467769885,27.700000000007176
9560,L56739,L,299.5,310.9,1496,38.5,162,0,0,0,0,0,0,299.48,0.04472135951686168,0.001999999997036395,310.84000000000003,0.05477225576814466,0.003000000001931056,1507.8,84.83925977988663,7197.69999999909,38.6,6.412877669190573,41.12500000000312,156.0,4.94974746830678,24.50000000000938
9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0,299.52,0.04472135952001073,0.0019999999973180542,310.86,0.05477225576859481,0.0030000000019803678,1488.2,73.04587599583627,5335.6999999990885,40.82,5.080059054775181,25.807000000003306,159.0,4.1231056256190515,17.000000000011468
9562,L56741,L,299.6,310.9,1853,26.3,166,0,0,0,0,0,0,299.53999999999996,0.05477225572731133,0.0029999999974579883,310.88,0.044721359572701486,0.002000000002030859,1584.0,154.50889942006282,23872.999999999087,36.42,6.350354320823598,40.32700000000295,161.4,3.97492138287201,15.800000000013132
9563,M24422,M,299.7,311.0,1435,50.1,168,0,0,0,0,0,0,299.58,0.08366600263985928,0.0069999999977329395,310.91999999999996,0.04472135957384544,0.0020000000021331774,1569.6,166.37848418590391,27681.799999999083,38.4,8.86791971095832,78.6400000000031,163.8,3.492849839316712,12.200000000014779
9564,M24423,M,299.8,311.1,1763,25.5,171,0,0,0,0,0,0,299.64000000000004,0.11401754250178506,0.012999999998146362,310.9599999999999,0.08944271911247861,0.008000000002233748,1606.8,187.85419878192525,35289.19999999909,36.58,10.606224587477062,112.49200000000297,166.2,3.492849839316945,12.200000000016407
9565,L56744,L,299.8,311.1,1820,24.9,174,0,0,0,0,0,0,299.70000000000005,0.09999999999279978,0.009999999998559956,311.0,0.10000000001166037,0.010000000002332074,1671.6,195.7927475674191,38334.79999999909,33.86,11.68023972356744,136.42800000000278,168.6,3.9749213828726244,15.800000000018017
9566,M24425,M,299.8,311.1,1498,38.1,176,0,0,0,0,0,0,299.74,0.08944271909349068,0.007999999998837081,311.03999999999996,0.08944271911356538,0.008000000002428153,1673.8,193.24518105246273,37343.699999999095,32.980000000000004,11.013264729407114,121.29200000000273,171.0,4.123105625620044,17.000000000019654
9567,L56746,L,299.8,311.1,1603,35.1,179,0,0,0,0,0,0,299.78,0.04472135954013078,0.001999999999117647,311.08000000000004,0.044721359578196444,0.002000000002522343,1623.8,165.6614016601305,27443.69999999909,34.739999999999995,10.36281814951912,107.38800000000288,173.6,4.277849927243992,18.300000000021427
9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0,299.8,0.0,0.0,311.1,0.0,0.0,1619.2,172.39692572664714,29720.699999999095,33.22,7.782801552140641,60.572000000002774,176.2,3.962322551234714,15.700000000023174
9569,L56748,L,299.8,311.1,1588,38.0,183,0,0,0,0,0,0,299.8,0.0,0.0,311.1,0.0,0.0,1584.2,152.52278518306403,23263.1999999991,35.72,6.6009090283083705,43.57200000000296,178.6,3.646916505765492,13.300000000024786
9570,M24429,M,299.8,311.0,1948,20.0,185,0,0,0,0,0,0,299.8,0.0,0.0,311.08000000000004,0.044721359578196444,0.002000000002522343,1609.8,204.03725150079606,41631.19999999911,34.739999999999995,8.653496403188878,74.88300000000285,180.8,3.4928498393183567,12.200000000026272
9571,L56750,L,299.7,310.9,1384,48.2,188,0,0,0,0,0,0,299.78000000000003,0.04472135954010219,0.001999999999115089,311.0400000000001,0.08944271911356538,0.008000000002428153,1587.0,224.95110579856927,50602.99999999911,36.760000000000005,10.594951628016197,112.25300000000306,183.2,3.4928498393185903,12.2000000000279
9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0,299.76000000000005,0.0547722557411214,0.002999999998970806,310.98,0.1303840481128178,0.01700000000228559,1584.2,224.78923461767272,50530.19999999911,36.940000000000005,10.567308077273184,111.66800000000308,185.4,3.646916505766125,13.300000000029403
9573,M24432,M,299.7,310.8,1405,47.6,192,0,0,0,0,0,0,299.73999999999995,0.054772255739795585,0.0029999999988255706,310.92,0.13038404811225868,0.017000000002139786,1582.8,226.14751822648662,51142.6999999991,37.96,11.447619839949402,131.04800000000319,187.6,3.6469165057663298,13.300000000030895
9574,L56753,L,299.7,310.9,1491,40.1,195,0,0,0,0,0,0,299.71999999999997,0.044721359535247536,0.0019999999986808755,310.88,0.08366600266561136,0.007000000002042086,1563.4,229.72222356576455,52772.29999999911,38.38,11.487906684857917,131.97200000000322,190.0,3.807886552936226,14.500000000032534
9575,H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0,299.7,0.0,0.0,310.84000000000003,0.054772255768262064,0.0030000000019439173,1457.4,83.86477210366174,7033.299999999121,43.7,5.387949517210018,29.03000000000366,192.4,3.6469165057667823,13.300000000034197
9576,M24435,M,299.6,310.8,1603,35.4,202,0,0,0,0,0,0,299.67999999999995,0.04472135953201269,0.0019999999983915428,310.82000000000005,0.04472135957119132,0.0020000000018957852,1501.2,92.67254178017951,8588.199999999117,41.14,5.744388566244752,32.998000000003444,195.2,4.658325879544721,21.700000000036102
9577,L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0,299.65999999999997,0.05477225573450857,0.002999999998246407,310.8,0.07071067813172698,0.005000000001848691,1567.8,213.03685127226024,45384.699999999124,38.6,9.894190214464407,97.89500000000322,198.2,5.263078946779929,27.700000000038127
9578,M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0,299.62,0.08366600264120451,0.006999999997958041,310.78000000000003,0.08366600266417738,0.007000000001802136,1559.6,221.49108334196916,49058.29999999912,38.980000000000004,10.352149535241617,107.16700000000324,159.8,89.41867813829509,7995.700000000012
9579,L56758,L,299.4,310.7,1551,41.2,3,0,0,0,0,0,0,299.56,0.11401754249906672,0.012999999997526487,310.73999999999995,0.054772255766145576,0.003000000001712067,1571.6,218.44976539241037,47720.29999999913,39.2,10.39350758887505,108.02500000000326,121.4,109.49566201452907,11989.299999999985
9580,L56759,L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0,299.52,0.08366600263690514,0.006999999997238618,310.71999999999997,0.044721359568634905,0.0020000000016671326,1605.8,201.08629988141692,40435.69999999913,36.58,9.689014397760127,93.87700000000305,83.0,110.02045264404232,12104.499999999958
9581,M24440,M,299.5,310.7,1423,56.5,7,0,0,0,0,0,0,299.5,0.0707106780981095,0.004999999997094463,310.7,0.0,0.0,1569.8,217.18126070174455,47167.69999999913,40.8,13.056416047292739,170.47000000000335,44.0,90.03888049059657,8106.999999999932
9582,L56761,L,299.4,310.6,1418,53.1,10,0,0,0,0,0,0,299.46,0.05477225572138803,0.0029999999968091237,310.67999999999995,0.044721359567646654,0.002000000001578741,1469.0,96.00260413134181,9216.499999999127,46.760000000000005,9.344945157677696,87.32800000000383,5.0,3.8078865529194075,14.499999999904446
9583,M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0,299.41999999999996,0.0836660026326151,0.006999999996520757,310.64,0.08944271910833736,0.008000000001492936,1477.0,86.23514364804599,7436.499999999127,46.36,9.240562753425994,85.38800000000379,7.4,3.6469165057492177,13.299999999906085
9584,L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0,299.4,0.09999999998188479,0.009999999996376957,310.6,0.10000000000703083,0.010000000001406165,1423.0,109.66540019531742,12026.499999999127,50.08,10.3243401726214,106.59200000000405,9.8,3.9623225512201454,15.699999999907723
9585,L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0,299.36,0.08944271907813234,0.0079999999960897,310.56,0.08944271910736779,0.008000000001319493,1411.0,88.12774818409424,7766.499999999127,51.64,7.355134261181381,54.098000000004184,12.2,3.9623225512203524,15.69999999990936
9586,M24445,M,299.3,310.5,1563,42.1,19,0,0,0,0,0,0,299.32000000000005,0.04472135950305883,0.0019999999958018305,310.52,0.044721359563817606,0.0020000000012362603,1439.0,111.92184773313532,12526.499999999127,48.76,7.783187007903896,60.578000000003996,14.6,3.646916505749891,13.299999999910995
9587,L56766,L,299.4,310.6,1348,54.5,22,0,0,0,0,0,0,299.32,0.04472135950305883,0.0019999999958018305,310.52000000000004,0.044721359563817606,0.0020000000012362603,1425.0,119.33775597018375,14241.499999999127,49.04,8.000499984376226,64.008000000004,17.0,3.807886552920482,14.499999999912632
9588,M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0,299.32,0.04472135950305883,0.0019999999958018305,310.52000000000004,0.044721359563817606,0.0020000000012362603,1436.6,119.60476579133093,14305.299999999128,47.64,8.899325817161877,79.19800000000392,19.4,3.6469165057503394,13.299999999914267
9589,H39002,H,299.3,310.4,1510,45.5,27,0,0,0,0,0,0,299.32000000000005,0.04472135950305883,0.0019999999958018305,310.5,0.07071067812710513,0.005000000001195063,1482.4,83.53023404731447,6977.299999999132,44.78,5.757777348943231,33.15200000000374,21.8,3.962322551221178,15.699999999915903
9590,L56769,L,299.2,310.4,1472,43.3,32,0,0,0,0,0,0,299.3,0.0707106780879544,0.004999999995658315,310.48,0.08366600266029328,0.0070000000011522035,1471.0,79.36623967405242,6298.999999999133,45.17999999999999,5.520144925634088,30.472000000003764,24.8,4.969909455907416,24.69999999991795
9591,M24450,M,299.2,310.4,1325,52.0,34,0,0,0,0,0,0,299.28,0.08366600262659342,0.006999999995513137,310.46,0.08944271910618967,0.008000000001108747,1423.4,81.7300434356861,6679.799999999136,47.160000000000004,5.90152522658371,34.82800000000392,27.8,5.118593556820076,26.199999999919996
9592,L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0,299.24,0.05477225570691377,0.0029999999952235483,310.41999999999996,0.04472135956141134,0.0020000000010210375,1467.8,90.37256220778039,8167.199999999136,43.72,5.556257733403271,30.87200000000366,30.8,5.263078946768901,27.699999999922042
9593,L56772,L,299.2,310.4,1379,46.8,39,0,0,0,0,0,0,299.22,0.0447213594949757,0.0019999999950788532,310.4,0.0,0.0,1451.2,98.92269709222013,9785.699999999137,44.98,5.354157263286516,28.66700000000375,33.8,4.658325879532699,21.69999999992409
9594,L56773,L,299.1,310.2,1352,52.8,41,0,0,0,0,0,0,299.17999999999995,0.04472135949174086,0.0019999999947895204,310.36,0.08944271910500283,0.008000000000896438,1419.6,100.66429357025824,10133.299999999135,46.44,6.420513998116028,41.22300000000386,36.6,3.6469165057519484,13.299999999926001
9595,L56774,L,299.1,310.3,1727,28.7,43,0,0,0,0,0,0,299.15999999999997,0.054772255701626756,0.002999999994644385,310.34,0.08944271910477006,0.008000000000854799,1470.6,172.68265691724557,29819.29999999914,43.519999999999996,10.333295698856375,106.77700000000367,38.8,3.4928498393042187,12.199999999927506
9596,H39009,H,299.0,310.1,1432,50.0,45,0,0,0,0,0,0,299.12,0.08366600261967831,0.006999999994356018,310.28000000000003,0.13038404810685048,0.0170000000007295,1492.0,155.9471064175259,24319.499999999145,43.11999999999999,9.954747611064965,99.09700000000363,41.0,3.162277660157154,9.999999999929003
9597,L56776,L,298.9,310.1,1466,43.4,50,0,0,0,0,0,0,299.06,0.11401754248327081,0.012999999993924463,310.21999999999997,0.130384048106378,0.017000000000606294,1471.2,149.75546734593414,22426.699999999146,44.339999999999996,9.422738455459946,88.78800000000369,43.6,4.219004621937594,17.799999999930776
9598,L56777,L,298.9,310.1,1510,38.0,52,0,0,0,0,0,0,299.0,0.09999999996746539,0.009999999993493078,310.16,0.0894427191027038,0.008000000000485175,1497.4,140.78281145082713,19819.799999999144,42.58,9.66705746336514,93.45200000000364,46.2,4.658325879533607,21.699999999932558
9599,L56778,L,299.0,310.2,1490,41.1,54,0,0,0,0,0,0,298.98,0.0836660026136477,0.006999999993346905,310.16,0.0894427191027038,0.008000000000485175,1525.0,116.6018867771836,13595.999999999141,40.239999999999995,7.813001983873008,61.04300000000356,48.8,4.658325879533798,21.699999999934334
9600,L56779,L,299.0,310.1,1463,37.4,56,0,0,0,0,0,0,298.96,0.05477225568845301,0.0029999999932012727,310.12,0.04472135955448964,0.0020000000004019415,1472.2,29.516097302982683,871.1999999991416,41.980000000000004,5.097254162782511,25.982000000003637,51.4,4.219004621938225,17.799999999936105
9601,M24460,M,298.9,310.0,1561,45.3,58,0,0,0,0,0,0,298.93999999999994,0.05477225568714406,0.002999999993057885,310.1,0.0707106781212056,0.0050000000003607445,1498.0,40.08116764765145,1606.499999999141,41.04,3.398970432352066,11.553000000003589,54.0,3.162277660158556,9.999999999937872
9602,L56781,L,298.9,310.1,2109,18.0,61,0,0,0,0,0,0,298.94,0.05477225568714406,0.002999999993057885,310.1,0.0707106781212056,0.0050000000003607445,1626.6,272.0446654503616,74008.29999999916,35.96,10.517271509284308,110.61300000000341,56.2,3.4928498393059173,12.199999999939372
9603,L56782,L,298.9,310.2,1705,32.5,63,0,0,0,0,0,0,298.93999999999994,0.05477225568714406,0.002999999993057885,310.12,0.08366600265581343,0.007000000000402582,1665.6,265.03735585762087,70244.79999999916,34.86,10.538168721367265,111.05300000000338,58.4,3.646916505753987,13.299999999940873
9604,M24463,M,298.9,310.1,1549,40.2,65,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.1,0.07071067812120561,0.005000000000360745,1677.4,256.4386866289858,65760.79999999917,34.67999999999999,10.411868228132903,108.40700000000338,60.6,3.6469165057541932,13.299999999942376
9605,H39018,H,299.0,310.2,1637,38.0,68,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.12,0.08366600265581343,0.007000000000402582,1712.2,230.57146397592044,53163.199999999175,34.8,10.454424900490862,109.29500000000337,63.0,3.807886552924603,14.499999999944013
9606,M24465,M,298.9,310.1,1484,37.9,73,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.14,0.054772255754575914,0.0030000000004446743,1696.8,245.29614754414544,60170.19999999917,33.32,9.022028596718332,81.39700000000335,66.0,4.690415759817678,21.99999999994605
9607,L56786,L,298.9,310.1,1401,44.4,76,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.14,0.054772255754575914,0.0030000000004446743,1555.2,120.43338407600763,14504.199999999166,38.6,4.308712104562502,18.565000000003423,69.0,5.431390245595329,29.499999999948088
9608,L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.12,0.04472135955451507,0.002000000000404216,1528.4,89.77081931228636,8058.799999999166,39.459999999999994,3.0245660845819584,9.148000000003439,72.0,5.431390245595516,29.49999999995012
9609,M24468,M,298.9,310.1,1513,41.5,80,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.12,0.04472135955451507,0.002000000000404216,1521.2,89.14706949753966,7947.199999999167,39.72,3.1570555902618254,9.967000000003443,75.0,4.690415759818329,21.999999999952156
9610,L56789,L,299.0,310.1,1470,40.3,83,0,0,0,0,0,0,298.91999999999996,0.044721359470762855,0.00199999999291319,310.1,0.0,0.0,1487.8,62.09428315069889,3855.6999999991685,40.18,3.007823133098662,9.047000000003452,78.0,3.807886552925939,14.499999999954191
9611,L56790,L,299.0,310.1,1505,41.3,85,0,0,0,0,0,0,298.94,0.054772255687123954,0.0029999999930556825,310.1,0.0,0.0,1492.0,62.48199740724658,3903.9999999991687,40.86,2.735507265573144,7.483000000003461,80.4,3.6469165057560384,13.299999999955833
9612,L56791,L,299.0,310.2,1432,42.2,87,0,0,0,0,0,0,298.96,0.05477225568840955,0.002999999993196512,310.12,0.04472135955451507,0.002000000000404216,1498.2,51.8237397338244,2685.6999999991694,40.42,2.134713095477577,4.557000000003459,82.6,3.646916505756246,13.299999999957345
9613,M24472,M,299.0,310.2,1625,31.8,89,0,0,0,0,0,0,298.98,0.04472135947549039,0.0019999999933360342,310.14,0.054772255754575914,0.0030000000004446747,1509.0,72.3498445057014,5234.4999999991705,39.42,4.313583197297049,18.60700000000344,84.8,3.4928498393087057,12.19999999995885
